Origin stage n chromosome start end redip
ssa10_117446859_117447516.maf liver_immature_female 1 ssa10 117446859 117447516 AORe
ssa10_117446859_117447516.maf liver_immature_male 1 ssa10 117446859 117447516 AORe
ssa10_117446859_117447516.maf liver_mature_female 1 ssa10 117446859 117447516 AORe
ssa10_117446859_117447516.maf liver_mature_male 1 ssa10 117446859 117447516 AORe
ssa10_117467725_117468493.maf liver_immature_female 1 ssa10 117467725 117468493 AORe
ssa10_117467725_117468493.maf liver_immature_male 1 ssa10 117467725 117468493 AORe
ssa10_117467725_117468493.maf liver_mature_female 1 ssa10 117467725 117468493 AORe
ssa10_117467725_117468493.maf liver_mature_male 1 ssa10 117467725 117468493 AORe
ssa10_117479407_117479733.maf liver_immature_female 1 ssa10 117479407 117479733 AORe
ssa10_117479407_117479733.maf liver_immature_male 1 ssa10 117479407 117479733 AORe
ssa10_117479407_117479733.maf liver_mature_female 1 ssa10 117479407 117479733 AORe
ssa10_117479407_117479733.maf liver_mature_male 1 ssa10 117479407 117479733 AORe
ssa10_117548797_117549686.maf ovary_mature_female 1 ssa10 117548797 117549686 AORe
ssa10_117574525_117575225.maf muscle_immature_female 1 ssa10 117574525 117575225 AORe
ssa10_117574525_117575225.maf muscle_immature_male 1 ssa10 117574525 117575225 AORe
ssa10_117574525_117575225.maf muscle_mature_female 1 ssa10 117574525 117575225 AORe
ssa10_117574525_117575225.maf muscle_mature_male 1 ssa10 117574525 117575225 AORe
ssa10_117574525_117575225.maf ovary_immature_female 1 ssa10 117574525 117575225 AORe
ssa10_117683844_117684845.maf brain_mature_female 1 ssa10 117683844 117684845 AORe
ssa10_117757836_117759362.maf brain_mature_female 1 ssa10 117757836 117759362 AORe
ssa10_117757836_117759362.maf brain_mature_male 1 ssa10 117757836 117759362 AORe
ssa10_117780939_117781730.maf brain_immature_male 1 ssa10 117780939 117781730 AORe
ssa10_117780939_117781730.maf brain_mature_female 1 ssa10 117780939 117781730 AORe
ssa10_117824711_117825346.maf muscle_immature_female 1 ssa10 117824711 117825346 AORe
ssa10_117824711_117825346.maf muscle_immature_male 1 ssa10 117824711 117825346 AORe
ssa10_117824711_117825346.maf muscle_mature_female 1 ssa10 117824711 117825346 AORe
ssa10_117824711_117825346.maf muscle_mature_male 1 ssa10 117824711 117825346 AORe
ssa10_117836035_117836518.maf muscle_mature_female 1 ssa10 117836035 117836518 AORe
ssa10_117836035_117836518.maf muscle_mature_male 1 ssa10 117836035 117836518 AORe
ssa10_118141817_118142351.maf muscle_immature_female 1 ssa10 118141817 118142351 AORe
ssa10_118141817_118142351.maf muscle_immature_male 1 ssa10 118141817 118142351 AORe
ssa10_118141817_118142351.maf muscle_mature_female 1 ssa10 118141817 118142351 AORe
ssa10_118141817_118142351.maf muscle_mature_male 1 ssa10 118141817 118142351 AORe
ssa10_118143662_118143985.maf muscle_mature_female 1 ssa10 118143662 118143985 AORe
ssa10_118143662_118143985.maf muscle_mature_male 1 ssa10 118143662 118143985 AORe
ssa10_118239524_118239941.maf liver_immature_female 1 ssa10 118239524 118239941 AORe
ssa10_118239524_118239941.maf liver_immature_male 1 ssa10 118239524 118239941 AORe
ssa10_118239524_118239941.maf liver_mature_female 1 ssa10 118239524 118239941 AORe
ssa10_118239524_118239941.maf liver_mature_male 1 ssa10 118239524 118239941 AORe
ssa10_118240243_118240851.maf liver_immature_female 1 ssa10 118240243 118240851 AORe
ssa10_118240243_118240851.maf liver_immature_male 1 ssa10 118240243 118240851 AORe
ssa10_118240243_118240851.maf liver_mature_female 1 ssa10 118240243 118240851 AORe
ssa10_118240243_118240851.maf liver_mature_male 1 ssa10 118240243 118240851 AORe
ssa10_118929408_118930200.maf testis_immature_male 1 ssa10 118929408 118930200 AORe
ssa10_118929408_118930200.maf testis_mature_male 1 ssa10 118929408 118930200 AORe
ssa10_119001113_119002208.maf brain_immature_male 1 ssa10 119001113 119002208 AORe
ssa10_119149891_119151516.maf brain_immature_female 1 ssa10 119149891 119151516 AORe
ssa10_119149891_119151516.maf brain_immature_male 1 ssa10 119149891 119151516 AORe
ssa10_119149891_119151516.maf brain_mature_male 1 ssa10 119149891 119151516 AORe
ssa10_119149891_119151516.maf earlysomitogenesis 1 ssa10 119149891 119151516 AORe
ssa10_119149891_119151516.maf lateblastulation 1 ssa10 119149891 119151516 AORe
ssa10_119149891_119151516.maf midsomitogenesis 1 ssa10 119149891 119151516 AORe
ssa10_119453099_119453769.maf brain_mature_female 1 ssa10 119453099 119453769 AORe
ssa10_119453099_119453769.maf liver_immature_male 1 ssa10 119453099 119453769 AORe
ssa10_119695638_119696271.maf brain_immature_male 1 ssa10 119695638 119696271 AORe
ssa10_119695638_119696271.maf brain_mature_female 1 ssa10 119695638 119696271 AORe
ssa10_119695638_119696271.maf brain_mature_male 1 ssa10 119695638 119696271 AORe
ssa10_119753255_119753818.maf brain_immature_male 1 ssa10 119753255 119753818 AORe
ssa10_119773821_119774623.maf lateblastulation 1 ssa10 119773821 119774623 AORe
ssa10_119821712_119822257.maf brain_immature_male 1 ssa10 119821712 119822257 AORe
ssa10_119821712_119822257.maf ovary_mature_female 1 ssa10 119821712 119822257 AORe
ssa10_119866630_119867158.maf ovary_immature_female 1 ssa10 119866630 119867158 AORe
ssa10_12005305_12006133.maf midsomitogenesis 1 ssa10 12005305 12006133 AORe
ssa10_120065223_120066892.maf brain_immature_male 1 ssa10 120065223 120066892 AORe
ssa10_120065223_120066892.maf brain_mature_female 1 ssa10 120065223 120066892 AORe
ssa10_120065223_120066892.maf brain_mature_male 1 ssa10 120065223 120066892 AORe
ssa10_120191314_120191986.maf liver_immature_female 1 ssa10 120191314 120191986 AORe
ssa10_120191314_120191986.maf liver_immature_male 1 ssa10 120191314 120191986 AORe
ssa10_120191314_120191986.maf liver_mature_female 1 ssa10 120191314 120191986 AORe
ssa10_120191314_120191986.maf liver_mature_male 1 ssa10 120191314 120191986 AORe
ssa10_120201215_120201729.maf brain_immature_male 1 ssa10 120201215 120201729 AORe
ssa10_120201215_120201729.maf brain_mature_male 1 ssa10 120201215 120201729 AORe
ssa10_120230326_120230833.maf muscle_immature_female 1 ssa10 120230326 120230833 AORe
ssa10_120287290_120288723.maf muscle_immature_female 1 ssa10 120287290 120288723 AORe
ssa10_120287290_120288723.maf muscle_immature_male 1 ssa10 120287290 120288723 AORe
ssa10_120287290_120288723.maf muscle_mature_female 1 ssa10 120287290 120288723 AORe
ssa10_120287290_120288723.maf muscle_mature_male 1 ssa10 120287290 120288723 AORe
ssa10_120314253_120314396.maf muscle_immature_female 1 ssa10 120314253 120314396 AORe
ssa10_120318165_120319372.maf brain_immature_female 1 ssa10 120318165 120319372 AORe
ssa10_120318165_120319372.maf brain_immature_male 1 ssa10 120318165 120319372 AORe
ssa10_120318165_120319372.maf brain_mature_female 1 ssa10 120318165 120319372 AORe
ssa10_120318165_120319372.maf brain_mature_male 1 ssa10 120318165 120319372 AORe
ssa10_120318165_120319372.maf muscle_immature_female 1 ssa10 120318165 120319372 AORe
ssa10_12036693_12037905.maf lateblastulation 1 ssa10 12036693 12037905 AORe
ssa10_12036693_12037905.maf midgastrulation 1 ssa10 12036693 12037905 AORe
ssa10_120459801_120460588.maf brain_immature_male 1 ssa10 120459801 120460588 AORe
ssa10_120459801_120460588.maf brain_mature_female 1 ssa10 120459801 120460588 AORe
ssa10_120459801_120460588.maf brain_mature_male 1 ssa10 120459801 120460588 AORe
ssa10_120459801_120460588.maf liver_mature_female 1 ssa10 120459801 120460588 AORe
ssa10_120459801_120460588.maf liver_mature_male 1 ssa10 120459801 120460588 AORe
ssa10_120459801_120460588.maf muscle_mature_female 1 ssa10 120459801 120460588 AORe
ssa10_120459801_120460588.maf testis_immature_male 1 ssa10 120459801 120460588 AORe
ssa10_120465168_120465836.maf brain_immature_male 1 ssa10 120465168 120465836 AORe
ssa10_120465168_120465836.maf brain_mature_male 1 ssa10 120465168 120465836 AORe
ssa10_120465168_120465836.maf liver_mature_male 1 ssa10 120465168 120465836 AORe
ssa10_120520350_120520787.maf brain_mature_female 1 ssa10 120520350 120520787 AORe
ssa10_12070743_12071998.maf latesomitogenesis 1 ssa10 12070743 12071998 AORe
ssa10_120731886_120733317.maf earlysomitogenesis 1 ssa10 120731886 120733317 AORe
ssa10_120731886_120733317.maf lateblastulation 1 ssa10 120731886 120733317 AORe
ssa10_120731886_120733317.maf latesomitogenesis 1 ssa10 120731886 120733317 AORe
ssa10_120731886_120733317.maf midgastrulation 1 ssa10 120731886 120733317 AORe
ssa10_120756491_120757234.maf lateblastulation 1 ssa10 120756491 120757234 AORe
ssa10_120756491_120757234.maf latesomitogenesis 1 ssa10 120756491 120757234 AORe
ssa10_120758908_120759522.maf brain_immature_male 1 ssa10 120758908 120759522 AORe
ssa10_120927201_120927563.maf ovary_mature_female 1 ssa10 120927201 120927563 AORe
ssa10_120936161_120937382.maf liver_mature_male 1 ssa10 120936161 120937382 AORe
ssa10_120936161_120937382.maf ovary_immature_female 1 ssa10 120936161 120937382 AORe
ssa10_120936161_120937382.maf ovary_mature_female 1 ssa10 120936161 120937382 AORe
ssa10_120936161_120937382.maf testis_immature_male 1 ssa10 120936161 120937382 AORe
ssa10_12108546_12109569.maf muscle_immature_female 1 ssa10 12108546 12109569 AORe
ssa10_12108546_12109569.maf muscle_immature_male 1 ssa10 12108546 12109569 AORe
ssa10_12108546_12109569.maf muscle_mature_female 1 ssa10 12108546 12109569 AORe
ssa10_12108546_12109569.maf muscle_mature_male 1 ssa10 12108546 12109569 AORe
ssa10_121546949_121547197.maf brain_immature_male 1 ssa10 121546949 121547197 AORe
ssa10_121557059_121558046.maf brain_immature_female 1 ssa10 121557059 121558046 AORe
ssa10_121557059_121558046.maf brain_immature_male 1 ssa10 121557059 121558046 AORe
ssa10_121557059_121558046.maf brain_mature_female 1 ssa10 121557059 121558046 AORe
ssa10_121557059_121558046.maf brain_mature_male 1 ssa10 121557059 121558046 AORe
ssa10_121562395_121562842.maf latesomitogenesis 1 ssa10 121562395 121562842 AORe
ssa10_121572910_121574100.maf brain_immature_female 1 ssa10 121572910 121574100 AORe
ssa10_121572910_121574100.maf brain_immature_male 1 ssa10 121572910 121574100 AORe
ssa10_121572910_121574100.maf brain_mature_female 1 ssa10 121572910 121574100 AORe
ssa10_121572910_121574100.maf brain_mature_male 1 ssa10 121572910 121574100 AORe
ssa10_12157407_12158259.maf muscle_mature_female 1 ssa10 12157407 12158259 AORe
ssa10_121636191_121636717.maf brain_immature_female 1 ssa10 121636191 121636717 AORe
ssa10_121636191_121636717.maf brain_immature_male 1 ssa10 121636191 121636717 AORe
ssa10_121636191_121636717.maf brain_mature_male 1 ssa10 121636191 121636717 AORe
ssa10_122310672_122311563.maf brain_mature_male 1 ssa10 122310672 122311563 AORe
ssa10_122417423_122418013.maf brain_immature_male 1 ssa10 122417423 122418013 AORe
ssa10_12250497_12250723.maf brain_mature_male 1 ssa10 12250497 12250723 AORe
ssa10_122613490_122614239.maf latesomitogenesis 1 ssa10 122613490 122614239 AORe
ssa10_122613490_122614239.maf liver_immature_female 1 ssa10 122613490 122614239 AORe
ssa10_122613490_122614239.maf liver_immature_male 1 ssa10 122613490 122614239 AORe
ssa10_122613490_122614239.maf liver_mature_female 1 ssa10 122613490 122614239 AORe
ssa10_122613490_122614239.maf liver_mature_male 1 ssa10 122613490 122614239 AORe
ssa10_122613490_122614239.maf midsomitogenesis 1 ssa10 122613490 122614239 AORe
ssa10_122707661_122708231.maf liver_immature_female 1 ssa10 122707661 122708231 AORe
ssa10_122707661_122708231.maf liver_immature_male 1 ssa10 122707661 122708231 AORe
ssa10_122718191_122718729.maf ovary_mature_female 1 ssa10 122718191 122718729 AORe
ssa10_122727368_122727595.maf liver_mature_male 1 ssa10 122727368 122727595 AORe
ssa10_122735439_122735845.maf ovary_mature_female 1 ssa10 122735439 122735845 AORe
ssa10_123017734_123018256.maf brain_mature_female 1 ssa10 123017734 123018256 AORe
ssa10_123017734_123018256.maf brain_mature_male 1 ssa10 123017734 123018256 AORe
ssa10_123751722_123752343.maf brain_mature_female 1 ssa10 123751722 123752343 AORe
ssa10_123777294_123777544.maf brain_mature_female 1 ssa10 123777294 123777544 AORe
ssa10_123777873_123779077.maf brain_immature_male 1 ssa10 123777873 123779077 AORe
ssa10_123777873_123779077.maf brain_mature_female 1 ssa10 123777873 123779077 AORe
ssa10_123777873_123779077.maf brain_mature_male 1 ssa10 123777873 123779077 AORe
ssa10_123814165_123815245.maf liver_immature_female 1 ssa10 123814165 123815245 AORe
ssa10_123814165_123815245.maf liver_immature_male 1 ssa10 123814165 123815245 AORe
ssa10_123814165_123815245.maf liver_mature_female 1 ssa10 123814165 123815245 AORe
ssa10_123814165_123815245.maf liver_mature_male 1 ssa10 123814165 123815245 AORe
ssa10_123821855_123822561.maf liver_immature_female 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf liver_immature_male 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf liver_mature_female 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf liver_mature_male 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf muscle_immature_female 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf muscle_immature_male 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf muscle_mature_female 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf muscle_mature_male 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf ovary_mature_female 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf testis_immature_male 1 ssa10 123821855 123822561 AORe
ssa10_123821855_123822561.maf testis_mature_male 1 ssa10 123821855 123822561 AORe
ssa10_123824270_123825028.maf ovary_mature_female 1 ssa10 123824270 123825028 AORe
ssa10_12390396_12390700.maf ovary_immature_female 1 ssa10 12390396 12390700 AORe
ssa10_123980563_123981536.maf brain_mature_male 1 ssa10 123980563 123981536 AORe
ssa10_124133199_124133531.maf brain_immature_male 1 ssa10 124133199 124133531 AORe
ssa10_124133199_124133531.maf brain_mature_female 1 ssa10 124133199 124133531 AORe
ssa10_124665478_124665797.maf brain_immature_male 1 ssa10 124665478 124665797 AORe
ssa10_124665478_124665797.maf brain_mature_male 1 ssa10 124665478 124665797 AORe
ssa10_124778352_124780010.maf ovary_mature_female 1 ssa10 124778352 124780010 AORe
ssa10_124977245_124978526.maf brain_immature_male 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf brain_mature_female 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf brain_mature_male 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf earlysomitogenesis 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf liver_immature_female 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf liver_immature_male 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf liver_mature_female 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf liver_mature_male 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf midsomitogenesis 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf ovary_mature_female 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf testis_immature_male 1 ssa10 124977245 124978526 AORe
ssa10_124977245_124978526.maf testis_mature_male 1 ssa10 124977245 124978526 AORe
ssa10_12920828_12922210.maf earlysomitogenesis 1 ssa10 12920828 12922210 AORe
ssa10_12920828_12922210.maf lateblastulation 1 ssa10 12920828 12922210 AORe
ssa10_12920828_12922210.maf latesomitogenesis 1 ssa10 12920828 12922210 AORe
ssa10_12920828_12922210.maf midgastrulation 1 ssa10 12920828 12922210 AORe
ssa10_12920828_12922210.maf midsomitogenesis 1 ssa10 12920828 12922210 AORe
ssa10_13094177_13094741.maf liver_mature_male 1 ssa10 13094177 13094741 AORe
ssa10_13115471_13117493.maf liver_immature_female 1 ssa10 13115471 13117493 AORe
ssa10_13115471_13117493.maf liver_immature_male 1 ssa10 13115471 13117493 AORe
ssa10_13115471_13117493.maf liver_mature_female 1 ssa10 13115471 13117493 AORe
ssa10_13115471_13117493.maf liver_mature_male 1 ssa10 13115471 13117493 AORe
ssa10_13260599_13261169.maf brain_mature_female 1 ssa10 13260599 13261169 AORe
ssa10_13537794_13538622.maf lateblastulation 1 ssa10 13537794 13538622 AORe
ssa10_13784614_13785017.maf liver_mature_female 1 ssa10 13784614 13785017 AORe
ssa10_13807185_13807711.maf liver_immature_male 1 ssa10 13807185 13807711 AORe
ssa10_13807185_13807711.maf liver_mature_female 1 ssa10 13807185 13807711 AORe
ssa10_13807185_13807711.maf liver_mature_male 1 ssa10 13807185 13807711 AORe
ssa10_13829070_13829696.maf brain_mature_male 1 ssa10 13829070 13829696 AORe
ssa10_13846033_13847055.maf brain_immature_female 1 ssa10 13846033 13847055 AORe
ssa10_13846033_13847055.maf brain_immature_male 1 ssa10 13846033 13847055 AORe
ssa10_13846033_13847055.maf brain_mature_female 1 ssa10 13846033 13847055 AORe
ssa10_13882583_13883210.maf brain_immature_male 1 ssa10 13882583 13883210 AORe
ssa10_13882583_13883210.maf brain_mature_male 1 ssa10 13882583 13883210 AORe
ssa10_13884749_13885375.maf latesomitogenesis 1 ssa10 13884749 13885375 AORe
ssa10_13905602_13906377.maf brain_immature_female 1 ssa10 13905602 13906377 AORe
ssa10_13905602_13906377.maf brain_immature_male 1 ssa10 13905602 13906377 AORe
ssa10_13905602_13906377.maf brain_mature_male 1 ssa10 13905602 13906377 AORe
ssa10_13907854_13908108.maf brain_immature_female 1 ssa10 13907854 13908108 AORe
ssa10_13907854_13908108.maf brain_immature_male 1 ssa10 13907854 13908108 AORe
ssa10_14023409_14023642.maf liver_immature_male 1 ssa10 14023409 14023642 AORe
