Origin stage n chromosome start end redip
ssa10_123810040_123810407.maf liver_mature_male 1 ssa10 123810040 123810407 AORe
ssa10_123872506_123873273.maf liver_mature_male 1 ssa10 123872506 123873273 AORe
ssa10_123889391_123890132.maf ovary_immature_female 1 ssa10 123889391 123890132 AORe
ssa10_123889391_123890132.maf ovary_mature_female 1 ssa10 123889391 123890132 AORe
ssa10_123899272_123900000.maf brain_mature_female 1 ssa10 123899272 123900000 AORe
ssa10_123899272_123900000.maf ovary_immature_female 1 ssa10 123899272 123900000 AORe
ssa10_123899272_123900000.maf ovary_mature_female 1 ssa10 123899272 123900000 AORe
ssa10_123899272_123900000.maf testis_immature_male 1 ssa10 123899272 123900000 AORe
ssa10_123904334_123904987.maf testis_immature_male 1 ssa10 123904334 123904987 AORe
ssa10_123905683_123906035.maf ovary_mature_female 1 ssa10 123905683 123906035 AORe
ssa10_123906630_123906996.maf ovary_immature_female 1 ssa10 123906630 123906996 AORe
ssa10_123906630_123906996.maf ovary_mature_female 1 ssa10 123906630 123906996 AORe
ssa10_123906630_123906996.maf testis_immature_male 1 ssa10 123906630 123906996 AORe
ssa10_123906630_123906996.maf testis_mature_male 1 ssa10 123906630 123906996 AORe
ssa10_123915521_123915841.maf testis_immature_male 1 ssa10 123915521 123915841 AORe
ssa10_123929331_123929737.maf ovary_immature_female 1 ssa10 123929331 123929737 AORe
ssa10_123929331_123929737.maf ovary_mature_female 1 ssa10 123929331 123929737 AORe
ssa10_124065953_124066721.maf brain_immature_male 1 ssa10 124065953 124066721 AORe
ssa10_124065953_124066721.maf brain_mature_male 1 ssa10 124065953 124066721 AORe
ssa10_124128542_124129232.maf brain_immature_male 1 ssa10 124128542 124129232 AORe
ssa10_124128542_124129232.maf brain_mature_female 1 ssa10 124128542 124129232 AORe
ssa10_124128542_124129232.maf brain_mature_male 1 ssa10 124128542 124129232 AORe
ssa10_124229605_124230064.maf brain_immature_male 1 ssa10 124229605 124230064 AORe
ssa10_124229605_124230064.maf brain_mature_male 1 ssa10 124229605 124230064 AORe
ssa10_124236689_124237483.maf brain_immature_male 1 ssa10 124236689 124237483 AORe
ssa10_124236689_124237483.maf brain_mature_male 1 ssa10 124236689 124237483 AORe
ssa10_124796546_124796804.maf liver_immature_female 1 ssa10 124796546 124796804 AORe
ssa10_124796546_124796804.maf liver_immature_male 1 ssa10 124796546 124796804 AORe
ssa10_124796546_124796804.maf liver_mature_male 1 ssa10 124796546 124796804 AORe
ssa10_124814986_124815405.maf liver_mature_male 1 ssa10 124814986 124815405 AORe
ssa10_124866882_124867235.maf muscle_immature_female 1 ssa10 124866882 124867235 AORe
ssa10_124866882_124867235.maf muscle_immature_male 1 ssa10 124866882 124867235 AORe
ssa10_124866882_124867235.maf muscle_mature_female 1 ssa10 124866882 124867235 AORe
ssa10_124866882_124867235.maf muscle_mature_male 1 ssa10 124866882 124867235 AORe
ssa10_124964389_124966302.maf ovary_immature_female 1 ssa10 124964389 124966302 AORe
ssa10_125049366_125050575.maf earlysomitogenesis 1 ssa10 125049366 125050575 AORe
ssa10_125049366_125050575.maf midsomitogenesis 1 ssa10 125049366 125050575 AORe
ssa10_125538886_125540258.maf brain_mature_female 1 ssa10 125538886 125540258 AORe
ssa10_125538886_125540258.maf brain_mature_male 1 ssa10 125538886 125540258 AORe
ssa10_125648363_125648762.maf earlysomitogenesis 1 ssa10 125648363 125648762 AORe
ssa10_12846768_12847333.maf liver_mature_female 1 ssa10 12846768 12847333 AORe
ssa10_13124239_13124778.maf liver_immature_male 1 ssa10 13124239 13124778 AORe
ssa10_13124239_13124778.maf liver_mature_female 1 ssa10 13124239 13124778 AORe
ssa10_13149755_13150052.maf lateblastulation 1 ssa10 13149755 13150052 AORe
ssa10_13154686_13155966.maf lateblastulation 1 ssa10 13154686 13155966 AORe
ssa10_13154686_13155966.maf midgastrulation 1 ssa10 13154686 13155966 AORe
ssa10_13677469_13677773.maf testis_immature_male 1 ssa10 13677469 13677773 AORe
ssa10_13786915_13787998.maf liver_mature_male 1 ssa10 13786915 13787998 AORe
ssa10_13930392_13931060.maf muscle_mature_female 1 ssa10 13930392 13931060 AORe
ssa10_14428132_14429040.maf brain_immature_male 1 ssa10 14428132 14429040 AORe
ssa10_14428132_14429040.maf brain_mature_female 1 ssa10 14428132 14429040 AORe
ssa10_14428132_14429040.maf brain_mature_male 1 ssa10 14428132 14429040 AORe
ssa10_14553784_14556390.maf earlysomitogenesis 1 ssa10 14553784 14556390 AORe
ssa10_14553784_14556390.maf testis_immature_male 1 ssa10 14553784 14556390 AORe
ssa10_14907383_14908184.maf lateblastulation 1 ssa10 14907383 14908184 AORe
ssa10_15418270_15418832.maf liver_immature_male 1 ssa10 15418270 15418832 AORe
ssa10_15779210_15780002.maf muscle_immature_female 1 ssa10 15779210 15780002 AORe
ssa10_15779210_15780002.maf muscle_mature_male 1 ssa10 15779210 15780002 AORe
ssa10_15779210_15780002.maf ovary_immature_female 1 ssa10 15779210 15780002 AORe
ssa10_15816566_15817399.maf muscle_immature_female 1 ssa10 15816566 15817399 AORe
ssa10_15816566_15817399.maf muscle_mature_male 1 ssa10 15816566 15817399 AORe
ssa10_15838668_15839624.maf midgastrulation 1 ssa10 15838668 15839624 AORe
ssa10_15869046_15869386.maf liver_mature_male 1 ssa10 15869046 15869386 AORe
ssa10_15995368_15996179.maf muscle_mature_male 1 ssa10 15995368 15996179 AORe
ssa10_16183583_16183951.maf liver_immature_male 1 ssa10 16183583 16183951 AORe
ssa10_16183583_16183951.maf liver_mature_female 1 ssa10 16183583 16183951 AORe
ssa10_16183583_16183951.maf liver_mature_male 1 ssa10 16183583 16183951 AORe
ssa10_16376174_16376828.maf brain_immature_male 1 ssa10 16376174 16376828 AORe
ssa10_16376174_16376828.maf brain_mature_male 1 ssa10 16376174 16376828 AORe
ssa10_16381723_16382377.maf brain_immature_male 1 ssa10 16381723 16382377 AORe
ssa10_16485682_16486034.maf muscle_immature_male 1 ssa10 16485682 16486034 AORe
ssa10_16485682_16486034.maf muscle_mature_female 1 ssa10 16485682 16486034 AORe
ssa10_16957594_16958162.maf liver_immature_female 1 ssa10 16957594 16958162 AORe
ssa10_16957594_16958162.maf liver_immature_male 1 ssa10 16957594 16958162 AORe
ssa10_16957594_16958162.maf liver_mature_male 1 ssa10 16957594 16958162 AORe
ssa10_17098170_17098701.maf brain_immature_male 1 ssa10 17098170 17098701 AORe
ssa10_17099156_17099717.maf brain_immature_female 1 ssa10 17099156 17099717 AORe
ssa10_17099156_17099717.maf brain_immature_male 1 ssa10 17099156 17099717 AORe
ssa10_17099156_17099717.maf brain_mature_male 1 ssa10 17099156 17099717 AORe
ssa10_17315099_17315528.maf liver_mature_male 1 ssa10 17315099 17315528 AORe
ssa10_17467036_17467713.maf liver_mature_female 1 ssa10 17467036 17467713 AORe
ssa10_17467036_17467713.maf muscle_immature_male 1 ssa10 17467036 17467713 AORe
ssa10_17467036_17467713.maf muscle_mature_female 1 ssa10 17467036 17467713 AORe
ssa10_17570189_17570567.maf liver_mature_female 1 ssa10 17570189 17570567 AORe
ssa10_17643043_17643622.maf liver_immature_female 1 ssa10 17643043 17643622 AORe
ssa10_17643043_17643622.maf liver_immature_male 1 ssa10 17643043 17643622 AORe
ssa10_17643043_17643622.maf liver_mature_male 1 ssa10 17643043 17643622 AORe
ssa10_17736170_17736341.maf liver_mature_male 1 ssa10 17736170 17736341 AORe
ssa10_17737392_17737819.maf muscle_immature_female 1 ssa10 17737392 17737819 AORe
ssa10_17737392_17737819.maf muscle_mature_female 1 ssa10 17737392 17737819 AORe
ssa10_17824878_17825569.maf lateblastulation 1 ssa10 17824878 17825569 AORe
ssa10_18002147_18002617.maf liver_immature_male 1 ssa10 18002147 18002617 AORe
ssa10_18002147_18002617.maf liver_mature_male 1 ssa10 18002147 18002617 AORe
ssa10_18009220_18009722.maf liver_mature_male 1 ssa10 18009220 18009722 AORe
ssa10_18268607_18269935.maf brain_mature_female 1 ssa10 18268607 18269935 AORe
ssa10_18268607_18269935.maf liver_mature_female 1 ssa10 18268607 18269935 AORe
ssa10_18274368_18275485.maf testis_immature_male 1 ssa10 18274368 18275485 AORe
ssa10_18822208_18822889.maf liver_immature_female 1 ssa10 18822208 18822889 AORe
ssa10_18822208_18822889.maf liver_immature_male 1 ssa10 18822208 18822889 AORe
ssa10_18822208_18822889.maf liver_mature_male 1 ssa10 18822208 18822889 AORe
ssa10_19013309_19014115.maf testis_immature_male 1 ssa10 19013309 19014115 AORe
ssa10_1943433_1944387.maf brain_mature_male 1 ssa10 1943433 1944387 AORe
ssa10_19796219_19796526.maf muscle_immature_female 1 ssa10 19796219 19796526 AORe
ssa10_19818186_19818659.maf muscle_immature_female 1 ssa10 19818186 19818659 AORe
ssa10_19818186_19818659.maf muscle_mature_female 1 ssa10 19818186 19818659 AORe
ssa10_19826621_19827292.maf brain_mature_female 1 ssa10 19826621 19827292 AORe
ssa10_19826621_19827292.maf muscle_immature_female 1 ssa10 19826621 19827292 AORe
ssa10_19826621_19827292.maf ovary_mature_female 1 ssa10 19826621 19827292 AORe
ssa10_20511075_20512365.maf brain_immature_male 1 ssa10 20511075 20512365 AORe
ssa10_20511075_20512365.maf brain_mature_female 1 ssa10 20511075 20512365 AORe
ssa10_20511075_20512365.maf brain_mature_male 1 ssa10 20511075 20512365 AORe
ssa10_20548276_20548818.maf brain_mature_male 1 ssa10 20548276 20548818 AORe
ssa10_20585060_20585529.maf brain_immature_female 1 ssa10 20585060 20585529 AORe
ssa10_20585060_20585529.maf brain_immature_male 1 ssa10 20585060 20585529 AORe
ssa10_20585060_20585529.maf brain_mature_male 1 ssa10 20585060 20585529 AORe
ssa10_20726357_20726975.maf midsomitogenesis 1 ssa10 20726357 20726975 AORe
ssa10_20864003_20864415.maf liver_immature_male 1 ssa10 20864003 20864415 AORe
ssa10_20864003_20864415.maf liver_mature_female 1 ssa10 20864003 20864415 AORe
ssa10_20864003_20864415.maf liver_mature_male 1 ssa10 20864003 20864415 AORe
ssa10_20891784_20892380.maf brain_mature_male 1 ssa10 20891784 20892380 AORe
ssa10_20951766_20952813.maf brain_immature_female 1 ssa10 20951766 20952813 AORe
ssa10_20951766_20952813.maf brain_immature_male 1 ssa10 20951766 20952813 AORe
ssa10_20951766_20952813.maf brain_mature_female 1 ssa10 20951766 20952813 AORe
ssa10_20951766_20952813.maf brain_mature_male 1 ssa10 20951766 20952813 AORe
ssa10_21004034_21005000.maf liver_immature_female 1 ssa10 21004034 21005000 AORe
ssa10_21004034_21005000.maf liver_immature_male 1 ssa10 21004034 21005000 AORe
ssa10_21004034_21005000.maf liver_mature_female 1 ssa10 21004034 21005000 AORe
ssa10_21004034_21005000.maf liver_mature_male 1 ssa10 21004034 21005000 AORe
ssa10_21005253_21005642.maf liver_mature_female 1 ssa10 21005253 21005642 AORe
ssa10_21282646_21283777.maf lateblastulation 1 ssa10 21282646 21283777 AORe
ssa10_2179881_2180509.maf muscle_immature_female 1 ssa10 2179881 2180509 AORe
ssa10_2179881_2180509.maf muscle_immature_male 1 ssa10 2179881 2180509 AORe
ssa10_2179881_2180509.maf muscle_mature_female 1 ssa10 2179881 2180509 AORe
ssa10_2179881_2180509.maf muscle_mature_male 1 ssa10 2179881 2180509 AORe
ssa10_21875735_21876347.maf muscle_mature_male 1 ssa10 21875735 21876347 AORe
ssa10_2190498_2192011.maf muscle_immature_female 1 ssa10 2190498 2192011 AORe
ssa10_2190498_2192011.maf muscle_immature_male 1 ssa10 2190498 2192011 AORe
ssa10_2190498_2192011.maf muscle_mature_female 1 ssa10 2190498 2192011 AORe
ssa10_2190498_2192011.maf muscle_mature_male 1 ssa10 2190498 2192011 AORe
ssa10_21991533_21991930.maf brain_immature_male 1 ssa10 21991533 21991930 AORe
ssa10_22293385_22293590.maf brain_mature_male 1 ssa10 22293385 22293590 AORe
ssa10_22305811_22306295.maf brain_immature_male 1 ssa10 22305811 22306295 AORe
ssa10_22473819_22474701.maf midgastrulation 1 ssa10 22473819 22474701 AORe
ssa10_2321608_2321990.maf testis_immature_male 1 ssa10 2321608 2321990 AORe
ssa10_23393151_23393582.maf ovary_mature_female 1 ssa10 23393151 23393582 AORe
ssa10_23990716_23991542.maf brain_mature_female 1 ssa10 23990716 23991542 AORe
ssa10_23990716_23991542.maf brain_mature_male 1 ssa10 23990716 23991542 AORe
ssa10_23990716_23991542.maf testis_immature_male 1 ssa10 23990716 23991542 AORe
ssa10_23990716_23991542.maf testis_mature_male 1 ssa10 23990716 23991542 AORe
ssa10_24416893_24417057.maf liver_mature_male 1 ssa10 24416893 24417057 AORe
ssa10_24482898_24483160.maf muscle_immature_female 1 ssa10 24482898 24483160 AORe
ssa10_24849747_24850114.maf muscle_mature_female 1 ssa10 24849747 24850114 AORe
ssa10_25018392_25019004.maf muscle_immature_female 1 ssa10 25018392 25019004 AORe
ssa10_25643265_25643817.maf midgastrulation 1 ssa10 25643265 25643817 AORe
ssa10_25780580_25781489.maf ovary_immature_female 1 ssa10 25780580 25781489 AORe
ssa10_25780580_25781489.maf ovary_mature_female 1 ssa10 25780580 25781489 AORe
ssa10_25780580_25781489.maf testis_immature_male 1 ssa10 25780580 25781489 AORe
ssa10_25780580_25781489.maf testis_mature_male 1 ssa10 25780580 25781489 AORe
ssa10_25782343_25782667.maf ovary_mature_female 1 ssa10 25782343 25782667 AORe
ssa10_25782343_25782667.maf testis_immature_male 1 ssa10 25782343 25782667 AORe
ssa10_26230355_26230994.maf brain_immature_female 1 ssa10 26230355 26230994 AORe
ssa10_26230355_26230994.maf testis_immature_male 1 ssa10 26230355 26230994 AORe
ssa10_26280635_26280960.maf brain_immature_female 1 ssa10 26280635 26280960 AORe
ssa10_26280635_26280960.maf brain_immature_male 1 ssa10 26280635 26280960 AORe
ssa10_26280635_26280960.maf brain_mature_male 1 ssa10 26280635 26280960 AORe
ssa10_26797470_26797777.maf lateblastulation 1 ssa10 26797470 26797777 AORe
ssa10_27846899_27847527.maf brain_immature_female 1 ssa10 27846899 27847527 AORe
ssa10_27846899_27847527.maf brain_immature_male 1 ssa10 27846899 27847527 AORe
ssa10_27846899_27847527.maf brain_mature_male 1 ssa10 27846899 27847527 AORe
ssa10_29134146_29134731.maf midgastrulation 1 ssa10 29134146 29134731 AORe
ssa10_29137635_29139184.maf lateblastulation 1 ssa10 29137635 29139184 AORe
ssa10_29404957_29405521.maf muscle_immature_female 1 ssa10 29404957 29405521 AORe
ssa10_29404957_29405521.maf muscle_immature_male 1 ssa10 29404957 29405521 AORe
ssa10_29404957_29405521.maf muscle_mature_female 1 ssa10 29404957 29405521 AORe
ssa10_29404957_29405521.maf muscle_mature_male 1 ssa10 29404957 29405521 AORe
ssa10_29837491_29838161.maf brain_immature_male 1 ssa10 29837491 29838161 AORe
ssa10_29931177_29931678.maf lateblastulation 1 ssa10 29931177 29931678 AORe
ssa10_29933822_29934387.maf liver_immature_male 1 ssa10 29933822 29934387 AORe
ssa10_29933822_29934387.maf liver_mature_female 1 ssa10 29933822 29934387 AORe
ssa10_29933822_29934387.maf liver_mature_male 1 ssa10 29933822 29934387 AORe
ssa10_30043238_30044131.maf brain_mature_female 1 ssa10 30043238 30044131 AORe
ssa10_30043238_30044131.maf latesomitogenesis 1 ssa10 30043238 30044131 AORe
ssa10_30132182_30132490.maf muscle_immature_female 1 ssa10 30132182 30132490 AORe
ssa10_30317675_30318003.maf liver_mature_male 1 ssa10 30317675 30318003 AORe
ssa10_30327203_30327667.maf ovary_mature_female 1 ssa10 30327203 30327667 AORe
ssa10_30379484_30379631.maf muscle_immature_female 1 ssa10 30379484 30379631 AORe
ssa10_30386071_30386364.maf liver_immature_male 1 ssa10 30386071 30386364 AORe
ssa10_30389064_30389281.maf liver_mature_male 1 ssa10 30389064 30389281 AORe
ssa10_30398850_30399192.maf liver_mature_male 1 ssa10 30398850 30399192 AORe
ssa10_30400327_30401460.maf muscle_immature_female 1 ssa10 30400327 30401460 AORe
ssa10_30400327_30401460.maf muscle_immature_male 1 ssa10 30400327 30401460 AORe
ssa10_30400327_30401460.maf muscle_mature_female 1 ssa10 30400327 30401460 AORe
ssa10_30400327_30401460.maf muscle_mature_male 1 ssa10 30400327 30401460 AORe
ssa10_30404662_30404971.maf muscle_immature_female 1 ssa10 30404662 30404971 AORe
ssa10_30404662_30404971.maf muscle_mature_male 1 ssa10 30404662 30404971 AORe
ssa10_30405348_30407219.maf brain_immature_male 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf brain_mature_female 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf brain_mature_male 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf earlysomitogenesis 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf latesomitogenesis 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf liver_immature_male 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf liver_mature_female 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf liver_mature_male 1 ssa10 30405348 30407219 AORe
ssa10_30405348_30407219.maf muscle_immature_male 1 ssa10 30405348 30407219 AORe
ssa10_30413524_30414711.maf latesomitogenesis 1 ssa10 30413524 30414711 AORe
ssa10_30566886_30568225.maf midgastrulation 1 ssa10 30566886 30568225 AORe
ssa10_30607341_30607713.maf liver_immature_female 1 ssa10 30607341 30607713 AORe
ssa10_30607341_30607713.maf liver_immature_male 1 ssa10 30607341 30607713 AORe
ssa10_30607341_30607713.maf liver_mature_female 1 ssa10 30607341 30607713 AORe
ssa10_30607341_30607713.maf liver_mature_male 1 ssa10 30607341 30607713 AORe
ssa10_30631039_30631564.maf midgastrulation 1 ssa10 30631039 30631564 AORe
ssa10_30649285_30650020.maf liver_immature_female 1 ssa10 30649285 30650020 AORe
ssa10_30651929_30653189.maf lateblastulation 1 ssa10 30651929 30653189 AORe
ssa10_30651929_30653189.maf liver_mature_female 1 ssa10 30651929 30653189 AORe
ssa10_30651929_30653189.maf muscle_immature_male 1 ssa10 30651929 30653189 AORe
ssa10_30666949_30667408.maf liver_mature_male 1 ssa10 30666949 30667408 AORe
ssa10_31188252_31188971.maf liver_immature_male 1 ssa10 31188252 31188971 AORe
