subOG	spc	geneID	chr	start	end	strand	nSsal	nOmyk	synteny	phylogeny	proxiSynteny	proxiPhylogeny	reciprocal
Ens106s00002.934	Ssal	ENSSSAG00000112726	SsaCAJNNT020001296.1	35839	274808	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000097544	SsaCAJNNT020002405.1	51100	56095	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000112911	SsaCAJNNT020000882.1	516627	523096	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000088771	Ssa02	91511620	91540352	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000109132	SsaCAJNNT020000871.1	355763	372044	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000092206	SsaCAJNNT020003322.1	460625	506116	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000101844	SsaCAJNNT020000890.1	533177	615400	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000119371	SsaCAJNNT020001591.1	166673	253695	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000082818	SsaCAJNNT020001775.1	56785	64108	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000054588	SsaCAJNNT020001769.1	236462	373059	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000110107	SsaCAJNNT020000722.1	154417	189800	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000093944	Ssa02	87598443	87650003	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000059675	SsaCAJNNT020002415.1	317684	336751	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000003401	Omy13	26174359	26190316	-	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000100437	SsaCAJNNT020001981.1	29809	41433	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000121575	SsaCAJNNT020003322.1	1004372	1036325	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000100882	SsaCAJNNT020000871.1	278516	301782	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000089579	SsaCAJNNT020000885.1	140473	178553	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000102578	SsaCAJNNT020002590.1	27105	38560	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000091387	SsaCAJNNT020002484.1	236578	238189	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000121686	Ssa03	103515829	103656519	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000096452	SsaCAJNNT020002149.1	518664	574068	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000086000	Ssa03	102548813	102557661	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000110370	SsaCAJNNT020002183.1	633079	639337	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000101730	SsaCAJNNT020001288.1	93196	203430	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000105488	SsaCAJNNT020002484.1	46223	49827	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000003687	Omy13	26420845	26428475	-	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000117034	Ssa02	85877574	85918519	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000001255	Ssa03	103672740	103733417	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000083695	SsaCAJNNT020001837.1	138107	198680	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000004965	Omy13	27908069	27913493	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Omyk	ENSOMYG00000029924	Omy13	26346806	26347812	-	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000087305	SsaCAJNNT020004198.1	250251	252087	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000110303	SsaCAJNNT020002385.1	203666	210227	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000120827	SsaCAJNNT020002592.1	28751	32546	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000007189	Omy04	4347783	4353446	-	177	47	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000089296	Ssa02	88975721	89008338	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000098781	Ssa03	103908419	103942400	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000103657	SsaCAJNNT020001769.1	29948	35400	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000109870	SsaCAJNNT020002049.1	320599	372714	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000092452	SsaCAJNNT020002466.1	25578	92926	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000088856	SsaCAJNNT020002131.1	210369	216139	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000095289	SsaCAJNNT020002032.1	67227	72659	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000113021	SsaCAJNNT020002028.1	23806	238613	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000057654	Omy04	4091946	4098210	+	177	47	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000105946	SsaCAJNNT020001654.1	3341	9654	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000106727	SsaCAJNNT020002040.1	162979	248168	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000116176	SsaCAJNNT020001294.1	65384	74001	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000076154	Omy04	4388159	4393593	-	177	47	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000109564	Ssa01	123080523	123106490	+	177	47	NA	NA	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s00002.934	Omyk	ENSOMYG00000004668	Omy13	28694854	28698921	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000001189	SsaCAJNNT020001775.1	45235	46493	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000100165	SsaCAJNNT020001656.1	34429	176247	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000067287	Omy13	27322862	27360113	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000097281	Ssa02	88396227	88428065	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000082922	Ssa02	86134859	86142226	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000100032	Ssa02	89887619	89889365	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000070647	Omy13	26739334	26753832	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000067520	Omy13	26549671	26555843	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000009640	Ssa02	68856567	68858171	-	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000086380	Ssa12	18964203	18972280	-	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.934	Omyk	ENSOMYG00000003499	Omy13	27286432	27291244	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000017626	Omy07	29120628	29133663	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000108703	Ssa02	87564371	87578274	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000106737	SsaCAJNNT020004198.1	444649	453625	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000094501	SsaCAJNNT020001807.1	565272	639597	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000095323	SsaCAJNNT020001763.1	222639	263386	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000110655	Ssa02	68744832	68756113	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.934	Omyk	ENSOMYG00000016585	Omy06	46974338	46997071	+	177	47	NA	NA	((Omy06,Ssa24),(Omy11,Ssa15))	AORe	NA
Ens106s00002.934	Ssal	ENSSSAG00000092483	Ssa02	88268457	88470060	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000037125	SsaCAJNNT020001652.1	150972	209751	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000092611	Ssa12	3609136	3723238	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.934	Omyk	ENSOMYG00000057021	Omy07	28944912	29058771	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000098433	Ssa02	87479388	87485689	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000114060	SsaCAJNNT020000874.1	272449	300788	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000122284	SsaCAJNNT020001768.1	58426	133206	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000120261	SsaCAJNNT020002061.1	37246	39061	+	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Omyk	ENSOMYG00000077244	Omy07	30009209	30013277	+	177	47	NA	NA	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s00002.934	Omyk	ENSOMYG00000061220	Omy07	29195195	29199061	-	177	47	NA	NA	NA	NA	NA
Ens106s00002.934	Ssal	ENSSSAG00000096089	Ssa02	68670819	68684177	+	177	47	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Omyk	ENSOMYG00000005497	Omy13	27464856	27471654	+	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Ssal	ENSSSAG00000084298	Ssa02	85238244	85253978	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000084130	Ssa02	85182724	85205965	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Omyk	ENSOMYG00000015218	Omy17	3770496	3814761	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Omyk	ENSOMYG00000015146	Omy13	1841845	1888262	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000114940	Ssa02	84594797	84629503	-	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Omyk	ENSOMYG00000056756	Omy17	3508210	3526124	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000094018	Ssa02	85223879	85234432	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Omyk	ENSOMYG00000047504	Omy23	31426680	31436708	-	13	10	NA	NA	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000094353	Ssa01	72131204	72150537	-	13	10	NA	NA	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000083192	Ssa02	88603355	88637606	-	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Omyk	ENSOMYG00000011652	Omy09	31774627	31779946	-	13	10	NA	NA	((Omy09,Ssa18),(Omy21,Ssa07))	AORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000083774	Ssa12	19059474	19066429	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000114121	Ssa02	68775190	68809322	+	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000107434	Ssa02	86434728	86469024	+	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Ssal	ENSSSAG00000082490	SsaCAJNNT020001807.1	574331	763217	+	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Omyk	ENSOMYG00000017583	Omy07	28852618	28860592	-	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Ssal	ENSSSAG00000122245	Ssa02	87636583	87677037	+	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Omyk	ENSOMYG00000060916	Omy13	1497724	1516989	-	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Ssal	ENSSSAG00000110930	Ssa12	5283340	5296818	-	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1499	Omyk	ENSOMYG00000039023	OmyJAAXML020000856.1	72137	80366	-	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Omyk	ENSOMYG00000054638	Omy17	5142819	5153408	-	13	10	NA	NA	NA	NA	NA
Ens106s00002.1499	Ssal	ENSSSAG00000001059	Ssa02	84982976	85022425	-	13	10	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000120898	Ssa02	91205539	91503224	+	37	6	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000121444	Ssa02	86156360	86222846	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000106540	Ssa03	102501027	102713587	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000106002	Ssa02	91753488	91767938	+	37	6	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000105920	Ssa02	90520202	90529360	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000091333	SsaCAJNNT020001807.1	60537	257369	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000108099	Ssa02	88637616	88650090	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000094680	SsaCAJNNT020002477.1	482234	487915	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000015694	SsaCAJNNT020002415.1	373447	378336	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000097487	SsaCAJNNT020002466.1	12192	19339	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000100470	SsaCAJNNT020001415.1	113385	118969	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000086676	Ssa02	91380641	91387347	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000117518	Ssa03	103019420	103052223	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000094275	SsaCAJNNT020002032.1	39027	45143	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000108189	SsaCAJNNT020002466.1	32619	77053	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000114532	SsaCAJNNT020002131.1	191014	200034	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000120358	SsaCAJNNT020002415.1	265764	267190	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000052188	SsaCAJNNT020002477.1	534728	573940	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000121287	SsaCAJNNT020002019.1	1216451	1333741	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000098862	Ssa02	88133695	88221152	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000102992	SsaCAJNNT020002130.1	292630	407516	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000102870	SsaCAJNNT020000871.1	4608	301782	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000106765	SsaCAJNNT020001656.1	191847	195003	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000093883	SsaCAJNNT020001296.1	253932	263452	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Omyk	ENSOMYG00000067977	Omy13	27439611	27454750	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000088147	Ssa02	85646658	85648309	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Omyk	ENSOMYG00000007436	Omy04	4742747	4790299	+	37	6	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000091179	Ssa02	68609396	68619315	-	37	6	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000109980	Ssa12	19185479	19200073	+	37	6	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000118415	SsaCAJNNT020004198.1	513244	551947	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Omyk	ENSOMYG00000007410	Omy13	28565460	28721799	+	37	6	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000089222	SsaCAJNNT020001680.1	25467	32274	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000091501	Ssa04	5688361	5693414	-	37	6	NA	NA	((Omy10,Ssa04),(Omy19,Ssa08))	LORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000084667	Ssa08	23185098	23190496	+	37	6	NA	NA	((Omy10,Ssa04),(Omy19,Ssa08))	LORe	NA
Ens106s00002.1578	Omyk	ENSOMYG00000007161	Omy04	4323961	4332092	+	37	6	NA	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000112512	Ssa02	87138674	87161104	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Omyk	ENSOMYG00000001866	Omy07	29975213	29981994	+	37	6	NA	NA	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1578	Ssal	ENSSSAG00000102156	Ssa02	87232402	87251315	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000089923	Ssa12	19100142	19198340	+	37	6	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1578	Omyk	ENSOMYG00000004494	Omy13	27184678	27275354	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000102998	Ssa02	86254992	86264425	-	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000094064	Ssa02	90213847	90446734	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1578	Ssal	ENSSSAG00000103968	Ssa02	85632247	85717663	+	37	6	NA	NA	NA	NA	NA
Ens106s00002.1698	Omyk	ENSOMYG00000004628	Omy13	28472540	28500390	+	1	2	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1698	Omyk	ENSOMYG00000039844	Omy09	31753410	31757387	+	1	2	NA	NA	((Omy09,Ssa18),(Omy21,Ssa07))	AORe	NA
Ens106s00002.1698	Ssal	ENSSSAG00000084540	Ssa02	87881143	87885950	+	1	2	NA	NA	NA	NA	NA
Ens106s00002.1711	Ssal	ENSSSAG00000115919	SsaCAJNNT020000885.1	5459	42030	-	3	1	NA	NA	NA	NA	NA
Ens106s00002.1711	Ssal	ENSSSAG00000085125	Ssa02	85299649	85318229	+	3	1	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1711	Omyk	ENSOMYG00000072092	Omy17	3397682	3419993	-	3	1	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1711	Ssal	ENSSSAG00000120944	Ssa02	85286373	85287742	+	3	1	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.807	Ssal	ENSSSAG00000049363	Ssa28	6298910	6302260	-	1	0	NA	NA	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s00002.1729	Omyk	ENSOMYG00000033666	Omy13	2730583	2732145	-	1	1	((Omy13,Ssa02),(Omy17,Ssa12))	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1729	Ssal	ENSSSAG00000102625	Ssa02	80332846	80342678	+	1	1	((Omy13,Ssa02),(Omy17,Ssa12))	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1734	Ssal	ENSSSAG00000121432	Ssa16	88377207	88390426	+	1	1	((Omy07,Ssa17),(Omy18,Ssa16))	NA	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s00002.1734	Omyk	ENSOMYG00000035394	Omy18	5642475	5849145	-	1	1	((Omy07,Ssa17),(Omy18,Ssa16))	NA	((Omy07,Ssa17),(Omy18,Ssa16))	LORe	NA
Ens106s00002.1749	Omyk	ENSOMYG00000060017	Omy17	5241573	5258121	+	1	2	NA	NA	NA	NA	NA
Ens106s00002.1749	Omyk	ENSOMYG00000071676	OmyJAAXML020000856.1	185103	194726	+	1	2	NA	NA	NA	NA	NA
Ens106s00002.1749	Ssal	ENSSSAG00000118375	Ssa02	83160588	83180579	-	1	2	NA	NA	NA	NA	NA
Ens106s00002.1760	Omyk	ENSOMYG00000076610	OmyJAAXML020000887.1	499074	771378	-	4	4	NA	NA	NA	NA	NA
Ens106s00002.1760	Ssal	ENSSSAG00000093628	Ssa09	20125855	20149811	-	4	4	NA	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s00002.1760	Ssal	ENSSSAG00000117739	Ssa12	5774740	5782952	-	4	4	NA	NA	NA	NA	NA
Ens106s00002.1760	Ssal	ENSSSAG00000082529	Ssa02	85369141	85387895	-	4	4	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1760	Omyk	ENSOMYG00000025459	OmyJAAXML020000856.1	368853	374992	-	4	4	NA	NA	NA	NA	NA
Ens106s00002.1760	Omyk	ENSOMYG00000048880	Omy17	5420831	5429382	-	4	4	NA	NA	NA	NA	NA
Ens106s00002.1760	Ssal	ENSSSAG00000104015	Ssa02	92078892	92121020	+	4	4	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1760	Omyk	ENSOMYG00000015079	Omy13	1634751	1663596	+	4	4	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1780	Ssal	ENSSSAG00000091329	Ssa02	82345094	82392642	-	1	0	NA	NA	NA	NA	NA
Ens106s00002.1783	Ssal	ENSSSAG00000095638	Ssa12	5941274	5948460	-	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Ssal	ENSSSAG00000094349	Ssa02	80852349	80861588	+	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Ssal	ENSSSAG00000085738	Ssa12	7681348	7689283	-	6	7	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1783	Omyk	ENSOMYG00000061884	OmyJAAXML020000344.1	46687	52261	+	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Omyk	ENSOMYG00000023269	Omy13	2194660	2503838	-	6	7	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1783	Omyk	ENSOMYG00000066400	OmyJAAXML020000334.1	368452	607861	+	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Omyk	ENSOMYG00000023184	OmyJAAXML020000334.1	431660	579545	+	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Omyk	ENSOMYG00000067460	Omy17	2242900	2319564	+	6	7	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1783	Omyk	ENSOMYG00000062545	OmyJAAXML020000856.1	359954	363925	-	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Ssal	ENSSSAG00000118407	Ssa12	7751154	7757707	-	6	7	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1783	Ssal	ENSSSAG00000097854	Ssa12	5987766	6016600	-	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Omyk	ENSOMYG00000060755	Omy17	6587215	6594368	+	6	7	NA	NA	NA	NA	NA
Ens106s00002.1783	Ssal	ENSSSAG00000105783	Ssa02	82624589	82627282	+	6	7	NA	NA	NA	NA	NA
Ens106s00002.1812	Ssal	ENSSSAG00000103004	Ssa12	8324527	8330632	+	2	1	((Omy13,Ssa02),(Omy17,Ssa12))	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1812	Ssal	ENSSSAG00000121020	Ssa02	80019404	80024861	-	2	1	((Omy13,Ssa02),(Omy17,Ssa12))	NA	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s00002.1812	Omyk	ENSOMYG00000014980	Omy13	2895806	2901041	+	2	1	((Omy13,Ssa02),(Omy17,Ssa12))	NA	((Omy13,Ssa02),(Omy17,Ssa12))	LORe	NA
Ens106s00002.1821	Ssal	ENSSSAG00000000814	Ssa12	11702608	11715691	+	2	1	NA	NA	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s00002.1821	Omyk	ENSOMYG00000003427	OmyJAAXML020000669.1	442522	446817	-	2	1	NA	NA	NA	NA	NA
